date,strategy,spy_calibrated_rf_pred,tlt_calibrated_rf_pred,spy_rf_uncertainty,tlt_rf_uncertainty,spy_unc_scaled,tlt_unc_scaled,spy_price_ma5_gap,spy_price_ma20_gap,spy_ret_lag1,spy_ret_lag5,w_spy,w_tlt,w_cash,turnover,transaction_cost,gross_return,net_return,portfolio_value,drawdown
2024-06-25,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0012470305483238,0.0012470305483238,1.0589878022782335,-0.0022427029095922757
2024-06-26,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0015752821899136,0.0015752821899136,1.0606560069024982,-0.0006709536096294322
2024-06-27,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0039427535972419,-0.0039427535972419,1.056474101615847,-0.00461106180211357
2024-06-28,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0020557738218435,0.0020557738218435,1.0586459734174043,-0.002564767280413882
2024-07-01,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0067073103078367,0.0067073103078367,1.0657466404672566,0.0
2024-07-02,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0044527036595634,0.0044527036595634,1.0704920944334326,0.0
2024-07-03,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0057499078769232,0.0057499078769232,1.0766473253593993,0.0
2024-07-05,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0011533871874798,0.0011533871874798,1.0778891165899034,0.0
2024-07-08,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0009720071151389,0.0009720071151389,1.0789368324805595,0.0
2024-07-09,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0098464441107992,0.0098464441107992,1.089560523700662,0.0
